insight_date,location_id,plant_code,insight_noms
2015-03-01,28648,55177,0.0
2015-04-01,28648,55177,0.0
2015-05-01,28648,55177,0.0
2015-06-01,28648,55177,0.0
2015-07-01,28648,55177,0.0
2015-08-01,28648,55177,0.0
2015-09-01,28648,55177,0.0
2015-10-01,28648,55177,0.0
2015-11-01,28648,55177,0.0
2015-12-01,28648,55177,0.0
2016-01-01,28648,55177,0.0
2016-02-01,28648,55177,0.0
2016-03-01,28648,55177,0.0
2016-04-01,28648,55177,0.0
2016-05-01,28648,55177,0.0
2016-06-01,28648,55177,0.0
2016-07-01,28648,55177,0.0
2016-08-01,28648,55177,0.0
2016-09-01,28648,55177,0.0
2016-10-01,28648,55177,0.0
2016-11-01,28648,55177,0.0
2016-12-01,28648,55177,0.0
2017-01-01,28648,55177,0.0
2017-02-01,28648,55177,0.0
2017-03-01,28648,55177,0.0
2017-04-01,28648,55177,0.0
2017-05-01,28648,55177,0.0
2017-06-01,28648,55177,0.0
2017-07-01,28648,55177,0.0
2017-08-01,28648,55177,0.0
2017-09-01,28648,55177,0.0
2014-01-01,85801,55177,690928.0
2014-02-01,85801,55177,136422.0
2014-03-01,85801,55177,64970.0
2014-04-01,85801,55177,235073.0
2014-05-01,85801,55177,178891.0
2014-06-01,85801,55177,153614.0
2014-07-01,85801,55177,1351975.0
2014-08-01,85801,55177,1123697.0
2014-09-01,85801,55177,1272945.0
2014-10-01,85801,55177,1184980.0
2014-11-01,85801,55177,1908735.0
2014-12-01,85801,55177,570000.0
2015-01-01,85801,55177,134500.0
2015-02-01,85801,55177,0.0
2015-03-01,85801,55177,763000.0
2015-04-01,85801,55177,262000.0
2015-05-01,85801,55177,1119083.0
2015-06-01,85801,55177,1712720.0
2015-07-01,85801,55177,2333618.0
2015-08-01,85801,55177,2410009.0
2015-09-01,85801,55177,2068229.0
2015-10-01,85801,55177,941658.0
2015-11-01,85801,55177,1223199.0
2015-12-01,85801,55177,753847.0
2016-01-01,85801,55177,614210.0
2016-02-01,85801,55177,18065.0
2016-03-01,85801,55177,0.0
2016-04-01,85801,55177,0.0
2016-05-01,85801,55177,0.0
2016-06-01,85801,55177,0.0
2016-07-01,85801,55177,0.0
2016-08-01,85801,55177,104000.0
2016-09-01,85801,55177,67274.0
2016-10-01,85801,55177,0.0
2016-11-01,85801,55177,0.0
2016-12-01,85801,55177,0.0
2017-01-01,85801,55177,0.0
2017-02-01,85801,55177,0.0
2017-03-01,85801,55177,0.0
2017-04-01,85801,55177,0.0
2017-05-01,85801,55177,0.0
2017-06-01,85801,55177,0.0
2017-07-01,85801,55177,0.0
2017-08-01,85801,55177,0.0
2017-09-01,85801,55177,0.0
2017-10-01,85801,55177,0.0
2017-11-01,85801,55177,0.0
2017-12-01,85801,55177,0.0
2018-01-01,85801,55177,0.0
2018-02-01,85801,55177,0.0
2018-03-01,85801,55177,0.0
2018-04-01,85801,55177,0.0
2018-05-01,85801,55177,0.0
2014-01-01,84235,55178,0.0
2014-02-01,84235,55178,0.0
2014-03-01,84235,55178,0.0
2014-04-01,84235,55178,0.0
2014-05-01,84235,55178,0.0
2014-06-01,84235,55178,0.0
2014-07-01,84235,55178,0.0
2014-08-01,84235,55178,0.0
2014-09-01,84235,55178,0.0
2014-10-01,84235,55178,0.0
2014-11-01,84235,55178,0.0
2014-12-01,84235,55178,208639.0
2015-01-01,84235,55178,101449.0
2015-02-01,84235,55178,41415.0
2015-03-01,84235,55178,216945.0
2015-04-01,84235,55178,135649.0
2015-05-01,84235,55178,33467.0
2015-06-01,84235,55178,0.0
2015-07-01,84235,55178,0.0
2015-08-01,84235,55178,0.0
2015-09-01,84235,55178,0.0
2015-10-01,84235,55178,0.0
2015-11-01,84235,55178,0.0
2015-12-01,84235,55178,241788.0
2016-01-01,84235,55178,260568.0
2016-02-01,84235,55178,218004.0
2016-03-01,84235,55178,0.0
2016-04-01,84235,55178,0.0
2016-05-01,84235,55178,60147.0
2016-06-01,84235,55178,141651.0
2016-07-01,84235,55178,71989.0
2016-08-01,84235,55178,43468.0
2016-09-01,84235,55178,93978.0
2016-10-01,84235,55178,0.0
2016-11-01,84235,55178,3133.0
2016-12-01,84235,55178,290215.0
2017-01-01,84235,55178,140041.0
2017-02-01,84235,55178,30356.0
2017-03-01,84235,55178,42237.0
2017-04-01,84235,55178,0.0
2017-05-01,84235,55178,24378.0
2017-06-01,84235,55178,187248.0
2017-07-01,84235,55178,444935.0
2017-08-01,84235,55178,206691.0
2017-09-01,84235,55178,0.0
2017-10-01,84235,55178,0.0
2017-11-01,84235,55178,0.0
2017-12-01,84235,55178,379860.0
2018-01-01,84235,55178,311312.0
2018-02-01,84235,55178,299500.0
2018-03-01,84235,55178,391971.0
2018-04-01,84235,55178,681467.0
2018-05-01,84235,55178,0.0
2014-01-01,86174,55178,65729.0
2014-02-01,86174,55178,1452.0
2014-03-01,86174,55178,458435.0
2014-04-01,86174,55178,251356.0
2014-05-01,86174,55178,1017445.0
2014-06-01,86174,55178,800765.0
2014-07-01,86174,55178,1106283.0
2014-08-01,86174,55178,1323362.0
2014-09-01,86174,55178,769109.0
2014-10-01,86174,55178,1511064.0
2014-11-01,86174,55178,698882.0
2014-12-01,86174,55178,549754.0
2015-01-01,86174,55178,34756.0
2015-02-01,86174,55178,151889.0
2015-03-01,86174,55178,402508.0
2015-04-01,86174,55178,1350757.0
2015-05-01,86174,55178,803853.0
2015-06-01,86174,55178,968055.0
2015-07-01,86174,55178,1801784.0
2015-08-01,86174,55178,1826841.0
2015-09-01,86174,55178,925215.0
2015-10-01,86174,55178,269676.0
2015-11-01,86174,55178,475394.0
2015-12-01,86174,55178,861087.0
2016-01-01,86174,55178,307673.0
2016-02-01,86174,55178,557638.0
2016-03-01,86174,55178,539388.0
2016-04-01,86174,55178,1241978.0
2016-05-01,86174,55178,1400315.0
2016-06-01,86174,55178,1555715.0
2016-07-01,86174,55178,1757581.0
2016-08-01,86174,55178,1844595.0
2016-09-01,86174,55178,1343805.0
2016-10-01,86174,55178,526.0
2016-11-01,86174,55178,285210.0
2016-12-01,86174,55178,990697.0
2017-01-01,86174,55178,435967.0
2017-02-01,86174,55178,69272.0
2017-03-01,86174,55178,205605.0
2017-04-01,86174,55178,546099.0
2017-05-01,86174,55178,678945.0
2017-06-01,86174,55178,1132408.0
2017-07-01,86174,55178,1313200.0
2017-08-01,86174,55178,800344.0
2017-09-01,86174,55178,1064293.0
2017-10-01,86174,55178,456468.0
2017-11-01,86174,55178,92326.0
2017-12-01,86174,55178,557249.0
2018-01-01,86174,55178,323786.0
2018-02-01,86174,55178,537386.0
2018-03-01,86174,55178,832940.0
2018-04-01,86174,55178,524721.0
2018-05-01,86174,55178,1908591.0
2014-01-01,28662,55179,1188000.0
2014-02-01,28662,55179,1020500.0
2014-03-01,28662,55179,175000.0
2014-04-01,28662,55179,157800.0
2014-05-01,28662,55179,362000.0
2014-06-01,28662,55179,222658.0
2014-07-01,28662,55179,716900.0
2014-08-01,28662,55179,1159728.0
2014-09-01,28662,55179,1131000.0
2014-10-01,28662,55179,1109887.0
2014-11-01,28662,55179,626000.0
2014-12-01,28662,55179,765001.0
2015-01-01,28662,55179,799752.0
2015-02-01,28662,55179,338718.0
2015-03-01,28662,55179,783000.0
2015-04-01,28662,55179,527251.0
2015-05-01,28662,55179,494667.0
2015-06-01,28662,55179,1099055.0
2015-07-01,28662,55179,1069400.0
2015-08-01,28662,55179,1084100.0
2015-09-01,28662,55179,1080723.0
2015-10-01,28662,55179,1270700.0
2015-11-01,28662,55179,1178051.0
2015-12-01,28662,55179,1265891.0
2016-01-01,28662,55179,1315707.0
2016-02-01,28662,55179,995872.0
2016-03-01,28662,55179,764100.0
2016-04-01,28662,55179,436013.0
2016-05-01,28662,55179,613667.0
2016-06-01,28662,55179,0.0
2016-07-01,28662,55179,447000.0
2016-08-01,28662,55179,1274433.0
2016-09-01,28662,55179,1190300.0
2016-10-01,28662,55179,897683.0
2016-11-01,28662,55179,542392.0
2016-12-01,28662,55179,927274.0
2017-01-01,28662,55179,1307815.0
2017-02-01,28662,55179,510743.0
2017-03-01,28662,55179,108533.0
2017-04-01,28662,55179,173687.0
2017-05-01,28662,55179,278580.0
2017-06-01,28662,55179,142000.0
2017-07-01,28662,55179,1269900.0
2017-08-01,28662,55179,1216625.0
2017-09-01,28662,55179,1110037.0
2017-10-01,28662,55179,982084.0
2017-11-01,28662,55179,1210330.0
2017-12-01,28662,55179,1233915.0
2018-01-01,28662,55179,1199020.0
2018-02-01,28662,55179,651494.0
2018-03-01,28662,55179,1241278.0
2018-04-01,28662,55179,748920.0
2018-05-01,28662,55179,353700.0
2014-01-01,29083,55182,1346931.0
2014-02-01,29083,55182,195813.0
2014-03-01,29083,55182,842149.0
2014-04-01,29083,55182,1426339.0
2014-05-01,29083,55182,1353020.0
2014-06-01,29083,55182,1430071.0
2014-07-01,29083,55182,2226249.0
2014-08-01,29083,55182,2417716.0
2014-09-01,29083,55182,2398822.0
2014-10-01,29083,55182,2434975.0
2014-11-01,29083,55182,1611018.0
2014-12-01,29083,55182,2258315.0
2015-01-01,29083,55182,2357832.0
2015-02-01,29083,55182,0.0
2015-03-01,29083,55182,0.0
2015-04-01,29083,55182,0.0
2015-05-01,29083,55182,354184.0
2015-06-01,29083,55182,2409158.0
2015-07-01,29083,55182,2413533.0
2015-08-01,29083,55182,2415513.0
2015-09-01,29083,55182,2407061.0
2015-10-01,29083,55182,2413162.0
2015-11-01,29083,55182,1758347.0
2015-12-01,29083,55182,2181734.0
2016-01-01,29083,55182,2036233.0
2016-02-01,29083,55182,1919910.0
2016-03-01,29083,55182,737736.0
2016-04-01,29083,55182,1684436.0
2016-05-01,29083,55182,1943609.0
2016-06-01,29083,55182,2314160.0
2016-07-01,29083,55182,2389958.0
2016-08-01,29083,55182,2546273.0
2016-09-01,29083,55182,2312967.0
2016-10-01,29083,55182,2387995.0
2016-11-01,29083,55182,2195257.0
2016-12-01,29083,55182,1736898.0
2017-01-01,29083,55182,1698158.0
2017-02-01,29083,55182,738759.0
2017-03-01,29083,55182,736442.0
2017-04-01,29083,55182,679009.0
2017-05-01,29083,55182,805623.0
2017-06-01,29083,55182,1878247.0
2017-07-01,29083,55182,2507610.0
2017-08-01,29083,55182,2454871.0
2017-09-01,29083,55182,2115475.0
2017-10-01,29083,55182,2440218.0
2017-11-01,29083,55182,2356350.0
2017-12-01,29083,55182,2412671.0
2018-01-01,29083,55182,663454.0
2018-02-01,29083,55182,914893.0
2018-03-01,29083,55182,1368698.0
2018-04-01,29083,55182,1626077.0
2018-05-01,29083,55182,1417258.0
2014-01-01,83993,55182,0.0
2014-02-01,83993,55182,0.0
2014-03-01,83993,55182,0.0
2014-04-01,83993,55182,0.0
2014-05-01,83993,55182,0.0
2014-06-01,83993,55182,0.0
2014-07-01,83993,55182,0.0
2014-08-01,83993,55182,0.0
2014-09-01,83993,55182,0.0
2014-10-01,83993,55182,0.0
2014-11-01,83993,55182,590000.0
2014-12-01,83993,55182,95000.0
2015-01-01,83993,55182,35000.0
2015-02-01,83993,55182,0.0
2015-03-01,83993,55182,0.0
2015-04-01,83993,55182,0.0
2015-05-01,83993,55182,0.0
2015-06-01,83993,55182,0.0
2015-07-01,83993,55182,0.0
2015-08-01,83993,55182,0.0
2015-09-01,83993,55182,0.0
2015-10-01,83993,55182,60000.0
2015-11-01,83993,55182,470000.0
2015-12-01,83993,55182,215000.0
2016-01-01,83993,55182,170000.0
2016-02-01,83993,55182,40000.0
2016-03-01,83993,55182,0.0
2016-04-01,83993,55182,25000.0
2016-05-01,83993,55182,0.0
2016-06-01,83993,55182,20000.0
2016-07-01,83993,55182,156075.0
2016-08-01,83993,55182,103711.0
2016-09-01,83993,55182,108401.0
2016-10-01,83993,55182,223771.0
2016-11-01,83993,55182,0.0
2016-12-01,83993,55182,224568.0
2017-01-01,83993,55182,422875.0
2017-02-01,83993,55182,0.0
2017-03-01,83993,55182,2018.0
2017-04-01,83993,55182,15000.0
2017-05-01,83993,55182,0.0
2017-06-01,83993,55182,27500.0
2017-07-01,83993,55182,0.0
2017-08-01,83993,55182,0.0
2017-09-01,83993,55182,0.0
2017-10-01,83993,55182,2539249.0
2017-11-01,83993,55182,2356429.0
2017-12-01,83993,55182,2412768.0
2018-01-01,83993,55182,663454.0
2018-02-01,83993,55182,914893.0
2018-03-01,83993,55182,1372171.0
2018-04-01,83993,55182,1627383.0
2018-05-01,83993,55182,1417258.0
2014-01-01,145807,55182,0.0
2014-02-01,145807,55182,0.0
2014-03-01,145807,55182,0.0
2014-04-01,145807,55182,0.0
2014-05-01,145807,55182,0.0
2014-06-01,145807,55182,0.0
2014-07-01,145807,55182,0.0
2014-08-01,145807,55182,0.0
2014-09-01,145807,55182,0.0
2014-10-01,145807,55182,0.0
2014-11-01,145807,55182,586985.54
2014-12-01,145807,55182,94290.29
2015-01-01,145807,55182,34687.28
2015-02-01,145807,55182,0.0
2015-03-01,145807,55182,0.0
2015-04-01,145807,55182,0.0
2015-05-01,145807,55182,0.0
2015-06-01,145807,55182,0.0
2015-07-01,145807,55182,0.0
2015-08-01,145807,55182,0.0
2015-09-01,145807,55182,0.0
2015-10-01,145807,55182,60000.0
2015-11-01,145807,55182,470000.0
2015-12-01,145807,55182,215000.0
2016-01-01,145807,55182,170000.0
2016-02-01,145807,55182,40000.0
2016-03-01,145807,55182,0.0
2016-04-01,145807,55182,25000.0
2016-05-01,145807,55182,0.0
2016-06-01,145807,55182,20000.0
2016-07-01,145807,55182,156075.0
2016-08-01,145807,55182,103712.0
2016-09-01,145807,55182,108401.0
2016-10-01,145807,55182,223771.0
2016-11-01,145807,55182,0.0
2016-12-01,145807,55182,224568.0
2017-01-01,145807,55182,422875.0
2017-02-01,145807,55182,0.0
2017-03-01,145807,55182,2018.0
2017-04-01,145807,55182,15000.0
2017-05-01,145807,55182,0.0
2017-06-01,145807,55182,27500.0
2017-07-01,145807,55182,0.0
2017-08-01,145807,55182,0.0
2017-09-01,145807,55182,0.0
2014-12-01,441626,55183,9000.0
2015-01-01,441626,55183,35774.0
2015-02-01,441626,55183,22820.0
2015-03-01,441626,55183,333161.0
2015-04-01,441626,55183,284634.0
2015-05-01,441626,55183,260630.0
2015-06-01,441626,55183,508107.0
2015-07-01,441626,55183,842347.0
2015-08-01,441626,55183,462468.0
2015-09-01,441626,55183,190407.0
2015-10-01,441626,55183,4000.0
2015-11-01,441626,55183,49972.0
2015-12-01,441626,55183,144873.0
2016-01-01,441626,55183,915406.0
2016-02-01,441626,55183,820550.0
2016-03-01,441626,55183,1080715.0
2016-04-01,441626,55183,274205.0
2016-05-01,441626,55183,636788.0
2016-06-01,441626,55183,604596.0
2016-07-01,441626,55183,816434.0
2016-08-01,441626,55183,883163.0
2016-09-01,441626,55183,286587.0
2016-10-01,441626,55183,11000.0
2016-11-01,441626,55183,763752.0
2016-12-01,441626,55183,738175.0
2017-01-01,441626,55183,547634.0
2017-02-01,441626,55183,241649.0
2017-03-01,441626,55183,637809.0
2017-04-01,441626,55183,1187078.0
2017-05-01,441626,55183,1641549.0
2017-06-01,441626,55183,1682082.0
2017-07-01,441626,55183,2135359.0
2017-08-01,441626,55183,2182203.0
2017-09-01,441626,55183,1436377.0
2017-10-01,441626,55183,1198672.0
2017-11-01,441626,55183,960001.0
2017-12-01,441626,55183,1563814.0
2018-01-01,441626,55183,2331174.0
2018-02-01,441626,55183,2085458.0
2018-03-01,441626,55183,2138069.0
2018-04-01,441626,55183,643719.0
2018-05-01,441626,55183,1752854.0
2014-01-01,68132,55188,0.0
2014-02-01,68132,55188,0.0
2014-03-01,68132,55188,0.0
2014-04-01,68132,55188,0.0
2014-05-01,68132,55188,0.0
2014-06-01,68132,55188,0.0
2014-07-01,68132,55188,0.0
2014-08-01,68132,55188,0.0
2014-09-01,68132,55188,0.0
2014-10-01,68132,55188,0.0
2014-11-01,68132,55188,0.0
2014-12-01,68132,55188,0.0
2015-01-01,68132,55188,0.0
2015-02-01,68132,55188,0.0
2015-03-01,68132,55188,0.0
2015-04-01,68132,55188,0.0
2015-05-01,68132,55188,0.0
2015-06-01,68132,55188,0.0
2015-07-01,68132,55188,0.0
2015-08-01,68132,55188,0.0
2015-09-01,68132,55188,0.0
2015-10-01,68132,55188,0.0
2015-11-01,68132,55188,0.0
2015-12-01,68132,55188,0.0
2016-01-01,68132,55188,0.0
2016-02-01,68132,55188,0.0
2016-03-01,68132,55188,0.0
2016-04-01,68132,55188,0.0
2016-05-01,68132,55188,0.0
2016-06-01,68132,55188,0.0
2016-07-01,68132,55188,0.0
2016-08-01,68132,55188,0.0
2016-09-01,68132,55188,0.0
2016-10-01,68132,55188,0.0
2016-11-01,68132,55188,0.0
2016-12-01,68132,55188,0.0
2017-01-01,68132,55188,0.0
2017-02-01,68132,55188,0.0
2017-03-01,68132,55188,0.0
2017-04-01,68132,55188,0.0
2017-05-01,68132,55188,0.0
2017-06-01,68132,55188,0.0
2017-07-01,68132,55188,0.0
2017-08-01,68132,55188,0.0
2017-09-01,68132,55188,0.0
2017-10-01,68132,55188,0.0
2017-11-01,68132,55188,0.0
2017-12-01,68132,55188,0.0
2018-01-01,68132,55188,0.0
2018-02-01,68132,55188,0.0
2018-03-01,68132,55188,0.0
2018-04-01,68132,55188,0.0
2018-05-01,68132,55188,0.0
2014-01-01,125257,55192,147999.0
2014-02-01,125257,55192,0.0
2014-03-01,125257,55192,9278.0
2014-04-01,125257,55192,69820.0
2014-05-01,125257,55192,248687.0
2014-06-01,125257,55192,0.0
2014-07-01,125257,55192,47643.0
2014-08-01,125257,55192,146642.0
2014-09-01,125257,55192,63000.0
2014-10-01,125257,55192,0.0
2014-11-01,125257,55192,0.0
2014-12-01,125257,55192,0.0
2015-01-01,125257,55192,0.0
2015-02-01,125257,55192,172.0
2015-03-01,125257,55192,0.0
2015-04-01,125257,55192,0.0
2015-05-01,125257,55192,0.0
2015-06-01,125257,55192,0.0
2015-07-01,125257,55192,0.0
2015-08-01,125257,55192,0.0
2015-09-01,125257,55192,0.0
2015-10-01,125257,55192,0.0
2015-11-01,125257,55192,0.0
2015-12-01,125257,55192,0.0
2016-01-01,125257,55192,0.0
2016-02-01,125257,55192,0.0
2016-03-01,125257,55192,0.0
2016-04-01,125257,55192,0.0
2016-05-01,125257,55192,0.0
2016-06-01,125257,55192,0.0
2016-07-01,125257,55192,0.0
2016-08-01,125257,55192,0.0
2016-09-01,125257,55192,0.0
2016-10-01,125257,55192,0.0
2016-11-01,125257,55192,0.0
2016-12-01,125257,55192,0.0
2017-01-01,125257,55192,0.0
2017-02-01,125257,55192,0.0
2017-03-01,125257,55192,0.0
2017-04-01,125257,55192,0.0
2017-05-01,125257,55192,0.0
2017-06-01,125257,55192,0.0
2017-07-01,125257,55192,0.0
2017-08-01,125257,55192,0.0
2017-09-01,125257,55192,0.0
2017-10-01,125257,55192,0.0
2017-11-01,125257,55192,0.0
2017-12-01,125257,55192,0.0
2018-01-01,125257,55192,0.0
2018-02-01,125257,55192,0.0
2018-03-01,125257,55192,0.0
2018-04-01,125257,55192,0.0
2018-05-01,125257,55192,0.0
2014-01-01,30603,55193,2424506.0
2014-02-01,30603,55193,1866415.0
2014-03-01,30603,55193,2521907.0
2014-04-01,30603,55193,1802968.0
2014-05-01,30603,55193,2182181.0
2014-06-01,30603,55193,2332107.0
2014-07-01,30603,55193,2590952.0
2014-08-01,30603,55193,2585182.0
2014-09-01,30603,55193,2600435.0
2014-10-01,30603,55193,2380314.0
2014-11-01,30603,55193,548538.0
2014-12-01,30603,55193,2688770.0
2015-01-01,30603,55193,2204022.0
2015-02-01,30603,55193,2147398.0
2015-03-01,30603,55193,2654422.0
2015-04-01,30603,55193,2373340.0
2015-05-01,30603,55193,2028187.0
2015-06-01,30603,55193,2938764.0
2015-07-01,30603,55193,2948598.0
2015-08-01,30603,55193,2756380.0
2015-09-01,30603,55193,2789560.0
2015-10-01,30603,55193,2802682.0
2015-11-01,30603,55193,2682368.0
2015-12-01,30603,55193,2527644.0
2016-01-01,30603,55193,2926529.0
2016-02-01,30603,55193,2608101.0
2016-03-01,30603,55193,2730001.0
2016-04-01,30603,55193,1321442.0
2016-05-01,30603,55193,1555019.0
2016-06-01,30603,55193,2618275.0
2016-07-01,30603,55193,2758915.0
2016-08-01,30603,55193,2813541.0
2016-09-01,30603,55193,2536000.0
2016-10-01,30603,55193,2838361.0
2016-11-01,30603,55193,2800350.0
2016-12-01,30603,55193,2651776.0
2017-01-01,30603,55193,3050524.0
2017-02-01,30603,55193,2551197.0
2017-03-01,30603,55193,2907883.0
2017-04-01,30603,55193,728324.0
2017-05-01,30603,55193,2543567.0
2017-06-01,30603,55193,2704859.0
2017-07-01,30603,55193,3275187.0
2017-08-01,30603,55193,3139222.0
2017-09-01,30603,55193,2930437.0
2017-10-01,30603,55193,2828805.0
2017-11-01,30603,55193,2600081.0
2017-12-01,30603,55193,3173675.0
2018-01-01,30603,55193,2701927.0
2018-02-01,30603,55193,2299953.0
2018-03-01,30603,55193,2817525.0
2018-04-01,30603,55193,1359904.0
2018-05-01,30603,55193,2385864.0
2014-01-01,62752,55197,2758903.0
2014-02-01,62752,55197,2128566.0
2014-03-01,62752,55197,918920.0
2014-04-01,62752,55197,29620.0
2014-05-01,62752,55197,1874194.0
2014-06-01,62752,55197,2255655.0
2014-07-01,62752,55197,1465157.0
2014-08-01,62752,55197,2429822.0
2014-09-01,62752,55197,1745746.0
2014-10-01,62752,55197,1977676.0
2014-11-01,62752,55197,1202214.0
2014-12-01,62752,55197,1194321.0
2015-01-01,62752,55197,2122275.0
2015-02-01,62752,55197,2877509.0
2015-03-01,62752,55197,1460376.0
2015-04-01,62752,55197,1386276.0
2015-05-01,62752,55197,1713430.0
2015-06-01,62752,55197,2250002.0
2015-07-01,62752,55197,2290307.0
2015-08-01,62752,55197,1916825.0
2015-09-01,62752,55197,2708622.0
2015-10-01,62752,55197,1205248.0
2015-11-01,62752,55197,2386309.0
2015-12-01,62752,55197,2388101.0
2016-01-01,62752,55197,3199873.0
2016-02-01,62752,55197,2618827.0
2016-03-01,62752,55197,1551457.0
2016-04-01,62752,55197,2586471.0
2016-05-01,62752,55197,2848457.0
2016-06-01,62752,55197,3593681.0
2016-07-01,62752,55197,3768519.0
2016-08-01,62752,55197,3731497.0
2016-09-01,62752,55197,3134669.0
2016-10-01,62752,55197,2981154.0
2016-11-01,62752,55197,1826241.0
2016-12-01,62752,55197,2846581.0
2017-01-01,62752,55197,2491486.0
2017-02-01,62752,55197,1737110.0
2017-03-01,62752,55197,2638324.0
2017-04-01,62752,55197,2642542.0
2017-05-01,62752,55197,3138758.0
2017-06-01,62752,55197,2604367.0
2017-07-01,62752,55197,3477135.0
2017-08-01,62752,55197,3244320.0
2017-09-01,62752,55197,1967010.0
2017-10-01,62752,55197,2531618.0
2017-11-01,62752,55197,2527185.0
2017-12-01,62752,55197,3101540.0
2018-01-01,62752,55197,3725288.0
2018-02-01,62752,55197,2113237.0
2018-03-01,62752,55197,1617312.0
2018-04-01,62752,55197,1167579.0
2018-05-01,62752,55197,1918095.0
2014-01-01,62701,55198,424262.0
2014-02-01,62701,55198,202800.0
2014-03-01,62701,55198,470073.0
2014-04-01,62701,55198,58904.0
2014-05-01,62701,55198,215134.0
2014-06-01,62701,55198,123304.0
2014-07-01,62701,55198,67125.0
2014-08-01,62701,55198,59628.0
2014-09-01,62701,55198,35.0
2014-10-01,62701,55198,14500.0
2014-11-01,62701,55198,16800.0
2014-12-01,62701,55198,74100.0
2015-01-01,62701,55198,223956.0
2015-02-01,62701,55198,337378.0
2015-03-01,62701,55198,129870.0
2015-04-01,62701,55198,40390.0
2015-05-01,62701,55198,1084598.0
2015-06-01,62701,55198,811995.0
2015-07-01,62701,55198,1370622.0
2015-08-01,62701,55198,914292.0
2015-09-01,62701,55198,1080779.0
2015-10-01,62701,55198,873366.0
2015-11-01,62701,55198,10.0
2015-12-01,62701,55198,60.0
2016-01-01,62701,55198,235729.0
2016-02-01,62701,55198,0.0
2016-03-01,62701,55198,542170.0
2016-04-01,62701,55198,66528.0
2016-05-01,62701,55198,866733.0
2016-06-01,62701,55198,1128387.0
2016-07-01,62701,55198,1208534.0
2016-08-01,62701,55198,1495290.0
2016-09-01,62701,55198,848984.0
2016-10-01,62701,55198,102923.0
2016-11-01,62701,55198,201029.0
2016-12-01,62701,55198,437478.0
2017-01-01,62701,55198,289854.0
2017-02-01,62701,55198,0.0
2017-03-01,62701,55198,583365.0
2017-04-01,62701,55198,102264.0
2017-05-01,62701,55198,265254.0
2017-06-01,62701,55198,366853.0
2017-07-01,62701,55198,546548.0
2017-08-01,62701,55198,436608.0
2017-09-01,62701,55198,801319.0
2017-10-01,62701,55198,443477.0
2017-11-01,62701,55198,155744.0
2017-12-01,62701,55198,1201200.0
2018-01-01,62701,55198,1296142.0
2018-02-01,62701,55198,368508.0
2018-03-01,62701,55198,1126554.0
2018-04-01,62701,55198,907787.0
2018-05-01,62701,55198,437999.0
2014-01-01,68137,55199,0.0
2014-02-01,68137,55199,0.0
2014-03-01,68137,55199,0.0
2014-04-01,68137,55199,0.0
2014-05-01,68137,55199,0.0
2014-06-01,68137,55199,0.0
2014-07-01,68137,55199,0.0
2014-08-01,68137,55199,0.0
2014-09-01,68137,55199,0.0
2014-10-01,68137,55199,0.0
2014-11-01,68137,55199,0.0
2014-12-01,68137,55199,0.0
2015-01-01,68137,55199,0.0
2015-02-01,68137,55199,0.0
2015-03-01,68137,55199,0.0
2015-04-01,68137,55199,0.0
2015-05-01,68137,55199,0.0
2015-06-01,68137,55199,0.0
2015-07-01,68137,55199,0.0
2015-08-01,68137,55199,0.0
2015-09-01,68137,55199,0.0
2015-10-01,68137,55199,0.0
2015-11-01,68137,55199,0.0
2015-12-01,68137,55199,0.0
2016-01-01,68137,55199,0.0
2016-02-01,68137,55199,0.0
2016-03-01,68137,55199,0.0
2016-04-01,68137,55199,1485000.0
2016-05-01,68137,55199,2133000.0
2016-06-01,68137,55199,1213778.0
2016-07-01,68137,55199,2164997.0
2016-08-01,68137,55199,1831490.0
2016-09-01,68137,55199,816001.0
2016-10-01,68137,55199,406000.0
2016-11-01,68137,55199,154603.0
2016-12-01,68137,55199,198530.0
2017-01-01,68137,55199,79044.0
2017-02-01,68137,55199,0.0
2017-03-01,68137,55199,64712.0
2017-04-01,68137,55199,0.0
2017-05-01,68137,55199,0.0
2017-06-01,68137,55199,0.0
2017-07-01,68137,55199,0.0
2017-08-01,68137,55199,0.0
2017-09-01,68137,55199,0.0
2017-10-01,68137,55199,0.0
2017-11-01,68137,55199,0.0
2017-12-01,68137,55199,0.0
2018-01-01,68137,55199,0.0
2018-02-01,68137,55199,0.0
2018-03-01,68137,55199,0.0
2018-04-01,68137,55199,0.0
2018-05-01,68137,55199,0.0
2015-09-01,408098,55201,0.0
2015-10-01,408098,55201,0.0
2015-11-01,408098,55201,0.0
2015-12-01,408098,55201,0.0
2016-01-01,408098,55201,0.0
2016-02-01,408098,55201,0.0
2016-03-01,408098,55201,0.0
2016-04-01,408098,55201,0.0
2016-05-01,408098,55201,0.0
2016-06-01,408098,55201,0.0
2016-07-01,408098,55201,0.0
2016-08-01,408098,55201,0.0
2016-09-01,408098,55201,0.0
2016-10-01,408098,55201,0.0
2016-11-01,408098,55201,0.0
2016-12-01,408098,55201,0.0
2017-01-01,408098,55201,0.0
2017-02-01,408098,55201,0.0
2017-03-01,408098,55201,0.0
2017-04-01,408098,55201,0.0
2017-05-01,408098,55201,0.0
2017-06-01,408098,55201,0.0
2017-07-01,408098,55201,0.0
2017-08-01,408098,55201,0.0
2017-09-01,408098,55201,0.0
2017-10-01,408098,55201,0.0
2017-11-01,408098,55201,0.0
